user_id,active_days,max_daily_reviews,mean_daily_reviews,burst_fake_count,max_weekly_reviews,total_reviews,total_fake_count,fake_rate
AGZZBTSOYCZO4KPYCTY44LCBMJSA,1,1,1.0,1,1,1,1,1.0
AGZZFGV3ROJJICTS2WMMNFPGML6Q,1,1,1.0,1,1,1,1,1.0
AGZZFKNVALZJEKVSCIFTUGY5MNDA,1,1,1.0,0,1,1,0,0.0
AGZZHEEYALJQYHPX3JVD7NRJJ7AA,1,1,1.0,0,1,1,0,0.0
AGZZKWYTIRX6UUCPHE36JSCKSIRQ,1,1,1.0,1,1,1,1,1.0
AGZZMBKBMTN7AYSZ252ZR3QSCLGQ,1,1,1.0,0,1,1,0,0.0
AGZZSEGHG7MXJDSNDF5QE3SNUR7A,1,1,1.0,1,1,1,1,1.0
AGZZTXXVNMT6ITBK7VVXDTHV6KJQ,1,1,1.0,1,1,1,1,1.0
AGZZVFSBCDYBIWFAI2BY66YYBLWQ,1,1,1.0,1,1,1,1,1.0
AGZZYDYVP4HNTBQAM76Z63IUWWSA,1,1,1.0,0,1,1,0,0.0
AH227D7FTQA5NLOWCY7HKEJMNNZA,1,1,1.0,0,1,1,0,0.0
AH22AAIXIAHZBHJ6SJNTWYUV543Q,1,1,1.0,1,1,1,1,1.0
AH22FANJU2MEVQMG4RXIPRPUVPIA,1,1,1.0,0,1,1,0,0.0
AH22JDRKJGQGKBPRSFAK4X5PM2EQ,1,1,1.0,1,1,1,1,1.0
AH22KDOIIKC7EHN2EYYT2HQKUQHQ,1,1,1.0,1,1,1,1,1.0
AH22LTUTVBY35TYKYKOJ5SNHQHDA,1,1,1.0,1,1,1,1,1.0
AH22MAO47STWPVYFXEMIEVD5U4GA,1,1,1.0,0,1,1,0,0.0
AH22UH4ZHZK5GQJIYFUH7QICH2UA,1,1,1.0,0,1,1,0,0.0
AH22UKMVSOQPDRDFJ7PVDUQPXAXQ,1,1,1.0,0,1,1,0,0.0
AH22UNIMITAHBC2ARWU6HCRIGF7Q,1,1,1.0,0,1,1,0,0.0
AH22UPUSZWNMOXNSXTNYMFIND6GQ,1,1,1.0,0,1,1,0,0.0
AH22VUW3LZPY5Z4EXIIWJBT5XXGQ,1,1,1.0,0,1,1,0,0.0
AH22WLQAHREGOY56QGQVQNMZ4SIQ,1,1,1.0,1,1,1,1,1.0
AH22XUBAHYV7LZ4QFBGDIGKI3PDQ,1,1,1.0,0,1,1,0,0.0
AH23GKJZXR2ZIE2F6FTMDOBPYQNA,1,1,1.0,0,1,1,0,0.0
AH23HVAJYNQ6EETQVUXKBQAFYSDA,1,1,1.0,0,1,1,0,0.0
AH23MXG5IPNIDJCYKJG23S47OL7Q,1,1,1.0,0,1,1,0,0.0
AH23NGGTTDHAWPHKMSHZCWSQ42XA,1,1,1.0,0,1,1,0,0.0
AH23NY7S25P3NS6YP2OT7XQERA7A,1,1,1.0,0,1,1,0,0.0
AH23OXHZNCXO2BGCUPHABIYPBE4Q,1,1,1.0,1,1,1,1,1.0
AH23TLGCNIAOZPMSMAOX72DEDVCQ,1,1,1.0,1,1,1,1,1.0
AH23UCV7DFSF2TN7DIEYHJ5RVZZA,1,1,1.0,1,1,1,1,1.0
AH23UJXE4GLT3VEZIC5FILJEPWRQ,1,1,1.0,0,1,1,0,0.0
AH23V5MKIGNWWFQVYR63XJIPI3TA,1,1,1.0,1,1,1,1,1.0
AH23XLDRYEQFAMQ7DGSL2XK5SLCA,1,1,1.0,0,1,1,0,0.0
AH23XXBYTCLB2QZPDX36KTI4MHLA,1,1,1.0,0,1,1,0,0.0
AH242AOHYISHFCGIRIJLIDMDW5NA,1,1,1.0,1,1,1,1,1.0
AH244YHXXQIOVVL36IDNLV4WRK5Q,1,1,1.0,0,1,1,0,0.0
AH245EBAFBTYYIJBQH2FHS5SI4PA,1,1,1.0,0,1,1,0,0.0
AH245EV7PQDYY7YGT2AENNKZY7MA,1,1,1.0,1,1,1,1,1.0
AH247RIJCEP74ZFGAL6POFWUNT5A,1,1,1.0,1,1,1,1,1.0
AH24B3WXTTYYCJKEBX2L2FBMILVA,1,1,1.0,1,1,1,1,1.0
AH24D4VXBVZITJDPQSUA2YWPIZCA,1,1,1.0,0,1,1,0,0.0
AH24JZL2TDH52UAHQ43UA4DPREBQ,1,1,1.0,0,1,1,0,0.0
AH25P5CK34VWIYKE4ELNAWSGR7AQ,1,1,1.0,0,1,1,0,0.0
AH25R3KCQ4TJXSMQEXK74JVBWXYA,1,1,1.0,1,1,1,1,1.0
AH25RAJWRH5BCFPCQBR7Q26ILVEQ,1,1,1.0,1,1,1,1,1.0
AH25VREVYNOJQ3BJUBPHNEK4JG3Q,1,1,1.0,1,1,1,1,1.0
AH25X4FWV4CYJORJS5PASB747BZA,1,1,1.0,1,1,1,1,1.0
AH2677VC5JENQ4ZSDQ3DH7EBCQOA,1,1,1.0,1,1,1,1,1.0
AH26FRPFMWO3I3KBKHWBT5QNR4LA,1,1,1.0,0,1,1,0,0.0
AH26J67D43HEB4TZFVDDQFZYH3YQ,1,1,1.0,0,1,1,0,0.0
AH26MORZYTF2AWRB4Z54IP6M3RUQ,1,1,1.0,0,1,1,0,0.0
AH26U67MFPTSAKUKPGYRYX5ZMNGQ,1,1,1.0,0,1,1,0,0.0
AH26V7CBA4FCNWHWPMRFMIMCGLXQ,1,1,1.0,0,1,1,0,0.0
AH26W5YRD7QTOVJGIZOV6MD3VMXA,1,1,1.0,0,1,1,0,0.0
AH26XAGDGPEWVP6PKTMRHBDQX6AQ,1,1,1.0,0,1,1,0,0.0
AH26ZJPS7J7OLS6U5NIFBGYSZVZA,1,1,1.0,0,1,1,0,0.0
AH2722SH65WDJHIMK5D5PE7IZLAQ,1,1,1.0,1,1,1,1,1.0
AH2734SJ5P4VBARNJU6V2PWBTXAQ,1,1,1.0,0,1,1,0,0.0
AH27446JAJRF6XOHM3SU3CVRO7XQ,1,1,1.0,0,1,1,0,0.0
AH274SZRF5EONXEHZCCDLAWJGXDA,1,1,1.0,0,1,1,0,0.0
AH275P6MMLDHGNW6EIVHMK4EYDYQ,1,1,1.0,0,1,1,0,0.0
AH27IKBEMD4ZJ3WI5VMMMIJEET4Q,1,1,1.0,1,1,1,1,1.0
AH27LMKEDNVWPRIQOIJFZCEINIRA,1,1,1.0,1,1,1,1,1.0
AH27RDP2E66MZUXKNCW6TTXMKLSA,1,1,1.0,1,1,1,1,1.0
AH27VZEFRDJWODP3KW2BVJ2GR6PA,1,1,1.0,0,1,1,0,0.0
AH2A5EDOE4DOM2SBQZKNDVYPZE7Q,1,1,1.0,1,1,1,1,1.0
AH2AATRI3H23F4GZPH6L5MTSV2KQ,1,1,1.0,1,1,1,1,1.0
AH2ABRF5OHYVNNY4VTJMZDDBVF3Q,1,1,1.0,1,1,1,1,1.0
AH2ACWOD6GLDTPQ653ZWIUY5FNOQ,1,1,1.0,0,1,1,0,0.0
AH2AET2XBV5JHQQGCF7ELCBH6LKA,1,1,1.0,0,1,1,0,0.0
AH2AJHSRPS225ZESMILNSAS3EYOQ,1,1,1.0,0,1,1,0,0.0
AH2AK4YJL7N5XC62WIC7BBBA76GA,1,1,1.0,1,1,1,1,1.0
AH2AKKEDJCIYVPGI6IK63CMWJA2A,1,1,1.0,0,1,1,0,0.0
AH2AOM76HOYNDQT3KW3ZO4MVT6TA,1,1,1.0,1,1,1,1,1.0
AH2AOVJJVPRJBT6DH6A3RMMDUDFQ,1,1,1.0,0,1,1,0,0.0
AH2AQIUNEVK4GCPABYDD3ULHB73Q,1,1,1.0,1,1,1,1,1.0
AH2AUBO3W43IHZZAWXK5OIC755GA,1,1,1.0,0,1,1,0,0.0
AH2AWKN5F425P7R6AHHHSHKW22TQ,1,1,1.0,0,1,1,0,0.0
AH2B4CQ5NOV2O4CJHGYM6XBO4W5Q,1,1,1.0,1,1,1,1,1.0
AH2BAOUCZRBWYJKXT6KB5YX3OFWQ,1,1,1.0,0,1,1,0,0.0
AH2BEBPJOWP7HNZAMDEOH3KX2LSA,1,1,1.0,0,1,1,0,0.0
AH2BEVPTLR63QHP6OXGD3TSPZTYA,1,1,1.0,0,1,1,0,0.0
AH2BI4TIADVY2NGD7RMA7P4XM5SQ,1,1,1.0,1,1,1,1,1.0
AH2BKRNQ35S7MXLYUXR7I7BLZOBQ,1,1,1.0,0,1,1,0,0.0
AH2BKX3MEOMNAS6LK4F2JZRRSD5A,1,1,1.0,0,1,1,0,0.0
AH2BQREQB3ENE5AMRY74MR4WSMHQ,1,1,1.0,0,1,1,0,0.0
AH2BY2BURCLRCHOBHKFPZYQEBSLA,1,1,1.0,1,1,1,1,1.0
AH2BYOCSVHXTPP4JPZCUCPAGNSBA,1,1,1.0,0,1,1,0,0.0
AH2C52P4U6IINI6W556P5N5W2ILA,1,1,1.0,0,1,1,0,0.0
AH2C5RJFJMPVJPBW2GGBFWLQYQHQ,1,1,1.0,0,1,1,0,0.0
AH2C72PYEE3AOFFD336H6EZ42HFQ,1,1,1.0,1,1,1,1,1.0
AH2CDDZND4P7JJLCKCC5FVI6MJDA,1,1,1.0,0,1,1,0,0.0
AH2CJAQDZCIPEVP2R4HFHLY53AMQ,1,1,1.0,1,1,1,1,1.0
AH2CJSFTSLOJTI4IOYDCENJU3JXA,1,1,1.0,1,1,1,1,1.0
AH2CRYCUWVPXBXCL5TSNNTHBSECQ,1,1,1.0,0,1,1,0,0.0
AH2CYWQ4CFSIFJIH5KRB5LXFWPQQ,1,1,1.0,0,1,1,0,0.0
AH2CZDCVJ7RRQTVU7QFCH5ZICFNA,1,1,1.0,0,1,1,0,0.0
AH2D63YJ2CQGXPMKGR672TCVJEWQ,1,1,1.0,0,1,1,0,0.0
AH2DBS3JH2JIGI37KFWE6KTBULXQ,1,1,1.0,0,1,1,0,0.0
AH2DD45EG22F2CV7SMOSAVHCI5AA,1,1,1.0,0,1,1,0,0.0
AH2DEFIOYAP4G4ABZ7X3WOAURXZQ,1,1,1.0,0,1,1,0,0.0
AH2DI52YDN3APUXA6JL7YDODEB3A,1,1,1.0,0,1,1,0,0.0
AH2DISPNEOUDXTGWBHQZRKC4Z7NQ,1,1,1.0,0,1,1,0,0.0
AH2DL6IDBMC3UU6A6WKPAMFBY73A,1,1,1.0,0,1,1,0,0.0
AH2DNDRMHTFO7A4LMFOSGNLB4NSA,1,1,1.0,0,1,1,0,0.0
AH2DTUHXTKPSRZRUIYQ3ZRD45WKQ,1,1,1.0,1,1,1,1,1.0
AH2DUC7C3DVPX4Q3JIXWKHV34H4Q,1,1,1.0,0,1,1,0,0.0
AH2DVLEEOTXVO7BW7AF2M2I3ZDHQ,1,1,1.0,1,1,1,1,1.0
AH2DVXBGERAPUKKFENF3OGQMVSWA,1,1,1.0,0,1,1,0,0.0
AH2DYEARKM43SAHGOX5PC4F2GOEA,1,1,1.0,1,1,1,1,1.0
AH2DZME2O5VBRXBSIZ4WOFOSEO2Q,1,1,1.0,0,1,1,0,0.0
AH2E3WKCTLYPE3AZ4H6QAJSKXAZA,1,1,1.0,0,1,1,0,0.0
AH2E46RWFRVPKWAFI5PBMZGL3KWQ,1,1,1.0,0,1,1,0,0.0
AH2E4UWM7KVTNFI5G26VLRUSGYNQ,1,1,1.0,1,1,1,1,1.0
AH2ECFVDLIDOTG2FYI2G2HDBBY2A,1,1,1.0,0,1,1,0,0.0
AH2EO7CCNZDCTYY4XAKO6CDQ3I6A,1,1,1.0,0,1,1,0,0.0
AH2ESEVJRXSFHZHTFPSDF4HHJOUQ,1,1,1.0,1,1,1,1,1.0
AH2EVFCCHQ35URGAN43S3NOVCMZA,1,1,1.0,0,1,1,0,0.0
AH2F4PCCVOREWRTZPYHDAM7CLCRQ,1,1,1.0,0,1,1,0,0.0
AH2FEH73X677C3V63CSOKLTMD77Q,1,1,1.0,1,1,1,1,1.0
AH2FGBZGDH2UQOPZMPLCB2IWP37Q,1,1,1.0,1,1,1,1,1.0
AH2FH5OVSHXYA5PMMQWUMKPTUQSA,1,1,1.0,1,1,1,1,1.0
AH2FJGV2PAUZTO3FUKRGHUXKRISA,1,1,1.0,0,1,1,0,0.0
AH2FV27UXVI3JSMZPUJPGLWN2P7Q,1,1,1.0,0,1,1,0,0.0
AH2FVPHTBC6F2SGYDLJJCK5GHQYQ,1,1,1.0,0,1,1,0,0.0
AH2FY7BSXTXVHTZB7E7Q2ORAK5CQ,1,1,1.0,1,1,1,1,1.0
AH2FYFD53WXVUMME2MZCD6CT6F4A,1,1,1.0,0,1,1,0,0.0
AH2FZAZUKPJZF6ANB7FLXMY4GSKA,1,1,1.0,1,1,1,1,1.0
AH2G2QU7YDIEJK2EZHY226XUZ3LQ,1,1,1.0,0,1,1,0,0.0
AH2G4CD6VKJ7PO2FUK5CSSP3HVAQ,1,1,1.0,0,1,1,0,0.0
AH2GB4THOUO3THHQRXLFKWGZ7VIA,1,1,1.0,0,1,1,0,0.0
AH2GKMMFLWOGH4TNWO3PI6IKRE6Q,1,1,1.0,0,1,1,0,0.0
AH2GNWOMJB6AOECZYTSLSZJ5YY5A,1,1,1.0,0,1,1,0,0.0
AH2GVM532ZBHHQSMBPC3T5DCYEGA,1,1,1.0,1,1,1,1,1.0
AH2GZDJHA4YM32R7SQRTGKYGJGGQ,1,1,1.0,1,1,1,1,1.0
AH2H3PHN2CLTNXJ5UFONG6YBN5GA,1,1,1.0,0,1,1,0,0.0
AH2H6N5CXWOHEIQ5GZWM3ELNM3FQ,1,1,1.0,1,1,1,1,1.0
AH2H7CM73TDYOQSEBGUNMRXGENCQ,1,1,1.0,1,1,1,1,1.0
AH2H7KHXLJJROHNFJFHSNL43OODQ,1,1,1.0,0,1,1,0,0.0
AH2HA5WGR2FMCMXCMLEB4L7JSHFQ,1,1,1.0,1,1,1,1,1.0
AH2HCSRKROOJOQHKFDC4ZRSMJHYA,1,1,1.0,1,1,1,1,1.0
AH2HDPWNF2DJ3TVZ27QYGYGSE5NA,1,1,1.0,1,1,1,1,1.0
AH2HDSKUXNG7KQ7QG4WTTZD2H4TA,1,1,1.0,0,1,1,0,0.0
AH2HDYRQXFNFZH72IJRJS32TFLPA,1,1,1.0,0,1,1,0,0.0
AH2HHL7APZ2PGXWNPVPBKR6KQI7Q,1,1,1.0,1,1,1,1,1.0
AH2HUQDOWJH4FFNWWTFOWPNBW5JQ,1,1,1.0,1,1,1,1,1.0
AH2HYUX27QDSKKSQXIURUM3EIPXA,1,1,1.0,1,1,1,1,1.0
AH2I74NPRVRRRXTMPIPB4HX47IMA,1,1,1.0,1,1,1,1,1.0
AH2IB5VEDFNG2HMMS3WYXO4JYZMQ,1,1,1.0,1,1,1,1,1.0
AH2IH4YK5IQGRRCWFKSK7DRY6IFA,1,1,1.0,1,1,1,1,1.0
AH2IHBMQCDB4GQSPXMDZXENLSRSA,1,1,1.0,0,1,1,0,0.0
AH2IM6TYVJ5THWGFF22YPZBEZBUA,1,1,1.0,0,1,1,0,0.0
AH2IRLPLMDNOLWHKVPNZYPP5LPGQ,1,1,1.0,1,1,1,1,1.0
AH2IUK5FOP77ULSILPPE746EBQQQ,1,1,1.0,0,1,1,0,0.0
AH2IUVV5FUOPEHXSVMZMONNFGHOQ,1,1,1.0,0,1,1,0,0.0
AH2IW63ULWBMYAW7EZJE42WQIH3A,1,1,1.0,0,1,1,0,0.0
AH2IYT5MWGCPYBA4RKEZILDPA6PQ,1,1,1.0,0,1,1,0,0.0
AH2JIH3SCTKRQFYTO6CZZGS355EA,1,1,1.0,0,1,1,0,0.0
AH2JK67RII2Q3MM66UQPAV7KT54Q,1,1,1.0,1,1,1,1,1.0
AH2JKK77YCBMMLF5XI765OULB22A,1,1,1.0,1,1,1,1,1.0
AH2JKNPQ54SD3FLKK3K6CTG4DE7Q,1,1,1.0,0,1,1,0,0.0
AH2JMBKRI3TRMJEECDUEAENIWBUQ,1,1,1.0,0,1,1,0,0.0
AH2JN4ZJKJTXM5RE33GOHFPKGKJA,1,1,1.0,0,1,1,0,0.0
AH2JNATNXKNSY4F4LHQLBHXC4W3Q,1,1,1.0,0,1,1,0,0.0
AH2JNRDQ3LNTL4FC4VOQ2KSWC6VQ,1,1,1.0,1,1,1,1,1.0
AH2JOAVEVMUNI35ILZZBRBFAATUQ,1,1,1.0,1,1,1,1,1.0
AH2JPAH7XRXRYORA5WU6EBEC7NKA,1,1,1.0,1,1,1,1,1.0
AH2JPJ4PLBYWZ2FKOYHGNOTAOCTA,1,1,1.0,1,1,1,1,1.0
AH2JSKJTNO5SWLGD7TYRDQ74Y3UA,1,1,1.0,0,1,1,0,0.0
AH2JSX4QRUCKHHBTF2QHLXXCGLXA,1,1,1.0,0,1,1,0,0.0
AH2JTMHTITZMVALX4WPJE5MMUCVQ,1,1,1.0,0,1,1,0,0.0
AH2JTTG2KV37MOJYZ6CP54T4O7HA,1,1,1.0,0,1,1,0,0.0
AH2JYY6PBRGSTUN76R2JMGS5O5ZQ,1,1,1.0,1,1,1,1,1.0
AH2K7AM73R5IMJT4HEDIWHEQ4ELA,1,1,1.0,0,1,1,0,0.0
AH2KBFFZ4V2C5KQDOJ5NJSOJUNJA,1,1,1.0,0,1,1,0,0.0
AH2KC5L2WAVWWKDWLRIVFT3M7IBA,1,1,1.0,0,1,1,0,0.0
AH2KDKNRDK4CU4S3BI7XFJ3C5NFA,1,1,1.0,0,1,1,0,0.0
AH2KENDPORSEL3YERQPHHEPTOCMQ,1,1,1.0,1,1,1,1,1.0
AH2KLRSWODOBRKLACQ5WOVORWPHA,1,1,1.0,0,1,1,0,0.0
AH2KQJ6LEAU2CW6EZANRGI5ETE7A,1,1,1.0,0,1,1,0,0.0
AH2KX243C4JURCOWZNFVERVSOIDA,1,1,1.0,0,1,1,0,0.0
AH2KXG3ZMV3Y5XYRY3RRMUMOA2KQ,1,1,1.0,0,1,1,0,0.0
AH2L36KUYV6V7QDYMJ4AHJGY7XUA,1,1,1.0,1,1,1,1,1.0
AH2L36TKO4NY72PBO6BCE6UNECUQ,1,1,1.0,1,1,1,1,1.0
AH2L52OH7U7RWHWROLJA75PBDPLQ,1,1,1.0,0,1,1,0,0.0
AH2L6JOW57D3UGGHSXUISQXLFMLQ,1,1,1.0,1,1,1,1,1.0
AH2LEUWH5B3MIRS5WZ3SG6GW2J7Q,1,1,1.0,0,1,1,0,0.0
AH2LEVLNL745YNJLVIAN5KRG42VA,1,1,1.0,1,1,1,1,1.0
AH2LFOCW4KW3CZBXFCKJHULVKBRQ,1,1,1.0,0,1,1,0,0.0
AH2LIDCO5JK6EXSL7OPUHK64BA4Q,1,1,1.0,0,1,1,0,0.0
AH2LIIKC5TENPWFINMN4MQ2TKKUQ,1,1,1.0,0,1,1,0,0.0
AH2LNYN2X4UEJGG6WBACRUGLH5XA,1,1,1.0,0,1,1,0,0.0
AH2LTMRG3MQNGRZYPPCOJF4KPS3A,1,1,1.0,1,1,1,1,1.0
AH2LYWQDDP63DZG4BSHQ376GCRDQ,1,1,1.0,0,1,1,0,0.0
AH2M2NEVARWMINM6G7A3PCBI7JXQ,1,1,1.0,1,1,1,1,1.0
AH2M3UYSGLOGAASJFPMCFP2MBXOA,1,1,1.0,0,1,1,0,0.0
AH2MBTGJ3MVFVQH34ZXZWI6YRHKA,1,1,1.0,0,1,1,0,0.0
AH2MFR5E4QVN7W5BZITCD6KOCPYA,1,1,1.0,0,1,1,0,0.0
AH2MFYJRXLDHJSP6VSFC2BZHD5KA,1,1,1.0,0,1,1,0,0.0
AH2MIYDM4DU4ZI2VEBVMTFB3DY5Q,1,1,1.0,1,1,1,1,1.0
AH2MK2HINMCTDBM2VVWLBZZVLDIA,1,1,1.0,1,1,1,1,1.0
AH2ML2DWN5L22FTFWLQHZDT6MX5A,1,1,1.0,1,1,1,1,1.0
AH2MPCAOCTFLINYU4NCSEVQQNOUA,1,1,1.0,0,1,1,0,0.0
AH2MQVX7H3HCJPFXPPQTUB7YBHWQ,1,1,1.0,0,1,1,0,0.0
AH2MS5Z2M3ZSBLHKO6TOFWQXYW4A,1,1,1.0,1,1,1,1,1.0
AH2MSHKDWJFBAKADCSA6KDJHIAKQ,1,1,1.0,0,1,1,0,0.0
AH2MTXZ2WJS4EFIBY6DMYS7WS6DQ,1,1,1.0,1,1,1,1,1.0
AH2NDJ4BEDPEVYL2RILYMGRJVXVA,1,1,1.0,0,1,1,0,0.0
AH2NF2LHK5ZGAXAFJFN2CUBT7IWA,1,1,1.0,0,1,1,0,0.0
AH2NMIMFLYPNNJWTWDTZZSUCQ2OA,1,1,1.0,1,1,1,1,1.0
AH2NPMYNNNXWW7CFQ3S4AUSZTCRQ,1,1,1.0,1,1,1,1,1.0
AH2NTW4GMRA7RNEEKPEFBY4L3XJQ,1,1,1.0,1,1,1,1,1.0
AH2NXPZWFK5QBVHPGCZ4FJZHNOWQ,1,1,1.0,0,1,1,0,0.0
AH2OBFWWMKD3IM42ZKWH4F4BSFXQ,1,1,1.0,0,1,1,0,0.0
AH2OFHY37BTKLFXL6JF7FXZEZJ6Q,1,1,1.0,0,1,1,0,0.0
AH2OGPAUDYPC3THMHNNHI3CMDBQQ,1,1,1.0,0,1,1,0,0.0
AH2OKHW6MOUVUHFY3EDBWBNZZ4WA,1,1,1.0,1,1,1,1,1.0
AH2ONLGMRF4UF7DM7LIN2JC3IGOA,1,1,1.0,0,1,1,0,0.0
AH2OSEXLW4DANFYQN6HLR6P2QPKQ,1,1,1.0,1,1,1,1,1.0
AH2OT6HDQ7KGLVUSBBSMYYVQ2BCQ,1,1,1.0,0,1,1,0,0.0
AH2OTPR3BRQL7QMM5IARHRFURPMQ,1,1,1.0,0,1,1,0,0.0
AH2OXDI6KXZCJETMXG2CKZDWKJKQ,1,1,1.0,0,1,1,0,0.0
AH2P2M3NP7RMAKO25526ZHPUPQVQ,1,1,1.0,1,1,1,1,1.0
AH2P3FMH5V7V5TIUOEN7WHRFOCQA,1,1,1.0,0,1,1,0,0.0
AH2P6JNKGGK6XK7HCOTTP6WOL5UA,1,1,1.0,1,1,1,1,1.0
AH2PBEBXH3EXOIM7XZWVSH6MN3FA,1,1,1.0,0,1,1,0,0.0
AH2PBJ4GM36H3WTUXXWQNMK3SH2A,1,1,1.0,0,1,1,0,0.0
AH2PBSWRZFLFENY2YKP26HN4JE3Q,1,1,1.0,0,1,1,0,0.0
AH2PC3ROHPVRXECGIANEB4WQD23A,1,1,1.0,0,1,1,0,0.0
AH2PC6DMH76MSTK3MWCA6R6ZP4YA,1,1,1.0,0,1,1,0,0.0
AH2PHGLD522HUMEDQ7MI7SP4WCAQ,1,1,1.0,1,1,1,1,1.0
AH2PHHIAMUCWP5FKMGRK4NCMTAHA,1,1,1.0,0,1,1,0,0.0
AH2PIVHDW6ZGAOXF3YAXDH6O4A6A,1,1,1.0,0,1,1,0,0.0
AH2PK3DSIYZKLVM3U4XILSORI66Q,1,1,1.0,0,1,1,0,0.0
AH2PKBP5X2O4FCBNXQIIIGNSJXNA,1,1,1.0,0,1,1,0,0.0
AH2PSAORYAEP2KWTCZRLBMDMF55Q,1,1,1.0,0,1,1,0,0.0
AH2PTWJY5TMHOXBA6BJWNTLMSDBA,1,1,1.0,1,1,1,1,1.0
AH2PYNQDRIXLRULGZURWIGGJGUFQ,1,1,1.0,0,1,1,0,0.0
AH2PZD2R3GVBAY77ZRCTTWPG3VZQ,1,1,1.0,1,1,1,1,1.0
AH2Q3YA3EECIHBLKCFC2PJYHG2HA,1,1,1.0,1,1,1,1,1.0
AH2QB6M4IQNYOOESVFTMT7FBOVWQ,1,1,1.0,0,1,1,0,0.0
AH2QBMEF5EHFI5HYQZIGM53GNNMA,1,1,1.0,0,1,1,0,0.0
AH2QJ7OSHAY7VFI4OSKC6QWKW4CQ,1,1,1.0,0,1,1,0,0.0
AH2R2RATAWQAZAWLALZRE5T3CMWA,1,1,1.0,0,1,1,0,0.0
AH2R5B6HCX7QHSCV4SX2RKM6ZBZQ,1,1,1.0,1,1,1,1,1.0
AH2R7AFCD5T3DG2SXLSW3TP4TJPQ,1,1,1.0,1,1,1,1,1.0
AH2RA5DT7RDLE2SXFHRC3WEZU76A,1,1,1.0,1,1,1,1,1.0
AH2RE3WDG7FFHWPP7JSDXIBNR2MQ,1,1,1.0,1,1,1,1,1.0
AH2REUPN7R4UVDXSNSLMEEO6KSOQ,1,1,1.0,0,1,1,0,0.0
AH2RGMLLGHOAHF3TLJBOTIFV7V5A,1,1,1.0,0,1,1,0,0.0
AH2RH2RD42AI2CMS5NF6PDJPPQIQ,1,1,1.0,0,1,1,0,0.0
AH2RKLKED6VLMURPSGF5JF3EPQGQ,1,1,1.0,1,1,1,1,1.0
AH2ROTU7RT4RDXXP3VB6M72MD3JA,1,1,1.0,0,1,1,0,0.0
AH2RP64JJWXFHJV6GQCHHSETWWWA,1,1,1.0,0,1,1,0,0.0
AH2RSPIHTLE76VXWDY7ZDQ42BPAA,1,1,1.0,0,1,1,0,0.0
AH2S6AZQCQ36GBQBMJKUH4QWP3NA,1,1,1.0,0,1,1,0,0.0
AH2SG3WO5LK3BGWOHDVS6UDRNPNQ,1,1,1.0,1,1,1,1,1.0
AH2SHLGFYV7EOEMJRZW3ZQAR2AQQ,1,1,1.0,1,1,1,1,1.0
AH2SMIKK7I7T5U4AVBUQBIWP5V3Q,1,1,1.0,1,1,1,1,1.0
AH2SORUEJHRZDUEGRNVCAFV6MFZQ,1,1,1.0,0,1,1,0,0.0
AH2SQO4K56PBSRERQFOFQRNULY4Q,1,1,1.0,0,1,1,0,0.0
AH2STYYW2BYYJEVCKYD244J42LHQ,1,1,1.0,1,1,1,1,1.0
AH2SZDQEF6GUJKCUBZGV56BF7SLA,1,1,1.0,1,1,1,1,1.0
AH2T6RLLJO5HIN32VC4PMA3OWB7A,1,1,1.0,0,1,1,0,0.0
AH2T6ZAE4ED3P6OI36KVQXKNIUKA,1,1,1.0,1,1,1,1,1.0
AH2TBL5LCDOY5WT5SAWHQPTWLTFQ,1,1,1.0,1,1,1,1,1.0
AH2TG7OHLLIXN6IM7BXXZ4YDPZBA,1,1,1.0,1,1,1,1,1.0
AH2TUQGIPHNXPY772V5ZSAXT6ADQ,1,1,1.0,0,1,1,0,0.0
AH2TWQ3FJLJYGW4PBNQJB67K26LA,1,1,1.0,1,1,1,1,1.0
AH2U44HXQVVTFWFUBVXBCD3MCIZQ,1,1,1.0,1,1,1,1,1.0
AH2U76HBNMGL3V2KVXDCEDK6LDWQ,1,1,1.0,0,1,1,0,0.0
AH2UIUVQUG26KUMW6ZMJGIA4LRJQ,1,1,1.0,1,1,1,1,1.0
AH2UL3IWQMQS5SZYJIE4DKSLHFBQ,1,1,1.0,1,1,1,1,1.0
AH2UN5Q4S5IPLNIUYX7BVJOXQG2A,1,1,1.0,1,1,1,1,1.0
AH2UOLJDN4USDPMASMODJUHJWA3Q,1,1,1.0,0,1,1,0,0.0
AH2UQLYTW5J7TCZMU73JDIKG6ALQ,1,1,1.0,0,1,1,0,0.0
AH2V3ZY2SQSTWV57QS7WUZJBUOEQ,1,1,1.0,1,1,1,1,1.0
AH2V5EODWHMN3E27OFIV6HW5VDYA,1,1,1.0,1,1,1,1,1.0
AH2VADYNJULFIQ5BBVY6VMLR2ALA,1,1,1.0,0,1,1,0,0.0
AH2VAOJUL5T365IX6CZ3HM6E3WLA,1,1,1.0,0,1,1,0,0.0
AH2VEC7D2SQHYLNWUPLJJTJ5TL6Q,1,1,1.0,0,1,1,0,0.0
AH2VFKQRWQRKKTPOOEV2CG64ACBQ,1,1,1.0,0,1,1,0,0.0
AH2VICJUU7XAK6PCUTGHCZDIFK5A,1,1,1.0,0,1,1,0,0.0
AH2VKIIESHU2JUV3P2M2K347QJCQ,1,1,1.0,0,1,1,0,0.0
