asin,review_count,fake_count,real_count,fake_rate
B073DJZVFQ,1,0,1,0.0
B073DX4H46,1,0,1,0.0
B073FBGNK5,1,0,1,0.0
B073FNQCW6,1,0,1,0.0
B073FPN169,1,0,1,0.0
B073H9KKQR,1,0,1,0.0
B073HCV1KB,1,0,1,0.0
B073HGKM1T,1,0,1,0.0
B073HNJ5N1,1,0,1,0.0
B073JSB4R9,1,0,1,0.0
B073LMNGF8,1,0,1,0.0
B073LQPSNJ,1,0,1,0.0
B073M59TLZ,1,0,1,0.0
B073M897RS,1,0,1,0.0
B073P3XY49,1,0,1,0.0
B073P94SJ8,1,0,1,0.0
B073PW6BCL,1,0,1,0.0
B073QCT65V,1,0,1,0.0
B073QNFMTW,1,0,1,0.0
B073QNRQKL,1,0,1,0.0
B073QTBQGH,1,0,1,0.0
B073QWF9S1,1,0,1,0.0
B073RC2KQ8,1,0,1,0.0
B073RF4BJF,1,0,1,0.0
B073RS3C59,1,0,1,0.0
B073RVR849,1,0,1,0.0
B073RWS1H4,1,0,1,0.0
B073S1JCRL,1,0,1,0.0
B073SP3D96,1,0,1,0.0
B073SZ2SCV,1,0,1,0.0
B073SZ9PSR,1,0,1,0.0
B073TS45JQ,1,0,1,0.0
B073TSX82C,1,0,1,0.0
B073TZ3YPW,1,0,1,0.0
B073V4FZPT,1,0,1,0.0
B073V8ZH5N,1,0,1,0.0
B073VC7FNB,1,0,1,0.0
B073VDFJ25,1,0,1,0.0
B073VF18GV,1,0,1,0.0
B073VKG8HH,1,0,1,0.0
B073VLRCKV,1,0,1,0.0
B073VV4HLR,1,0,1,0.0
B073VZ5FGJ,1,0,1,0.0
B073W1GW9W,1,0,1,0.0
B073WJ429M,1,0,1,0.0
B073WL4KYP,1,0,1,0.0
B073WPP1G5,1,0,1,0.0
B073WQY8WQ,1,0,1,0.0
B073WW8SGP,1,0,1,0.0
B073WWBQLN,1,0,1,0.0
B073WY22YW,1,0,1,0.0
B073WY5X8T,1,0,1,0.0
B073X2D1KN,1,0,1,0.0
B073XDXL1P,1,0,1,0.0
B073XH3NQW,1,0,1,0.0
B073XS6X32,1,0,1,0.0
B073XSZPYS,1,0,1,0.0
B073XT6SYW,1,0,1,0.0
B073XT8ZZC,1,0,1,0.0
B073XT9VBL,1,0,1,0.0
B073XTCNRK,1,0,1,0.0
B073XZBQDS,1,0,1,0.0
B073YPTLVX,1,0,1,0.0
B073ZXXGZR,1,0,1,0.0
B0741DBTPZ,1,0,1,0.0
B0741GSV15,1,0,1,0.0
B0741HB1QW,1,0,1,0.0
B0742BNP6V,1,0,1,0.0
B0742JJDNW,1,0,1,0.0
B0742JJTK2,1,0,1,0.0
B07431B61D,1,0,1,0.0
B07434YS1Z,1,0,1,0.0
B074379LMM,1,0,1,0.0
B0743F9TZ6,1,0,1,0.0
B0743HK2KW,1,0,1,0.0
B0743HT3CT,1,0,1,0.0
B0743JC8DH,1,0,1,0.0
B0743ZWK2G,1,0,1,0.0
B0744GDBYR,1,0,1,0.0
B0744KBMGS,1,0,1,0.0
B0744M7BYZ,1,0,1,0.0
B0744PN6F2,1,0,1,0.0
B07451RKML,1,0,1,0.0
B07453VRN8,1,0,1,0.0
B07457YLHQ,1,0,1,0.0
B0746C299R,1,0,1,0.0
B0746CL62H,1,0,1,0.0
B0746GY227,1,0,1,0.0
B0746HFG7L,1,0,1,0.0
B0746HLFJL,1,0,1,0.0
B0746N7WPZ,1,0,1,0.0
B0746R6LLP,1,0,1,0.0
B0746SF9VZ,1,0,1,0.0
B0746TSPCM,1,0,1,0.0
B0747NTFT6,1,0,1,0.0
B0747S2SVX,1,0,1,0.0
B0747T8879,1,0,1,0.0
B07489SQ4K,1,0,1,0.0
B0748BRYGP,1,0,1,0.0
B0748C9MKN,1,0,1,0.0
B0748KD293,1,0,1,0.0
B0748VMFS7,1,0,1,0.0
B0749HSNSM,1,0,1,0.0
B0749L8JKV,1,0,1,0.0
B0749LZPG6,1,0,1,0.0
B0749Q4H9F,1,0,1,0.0
B074BVDZGN,1,0,1,0.0
B074CCLC8G,1,0,1,0.0
B074CML6BG,1,0,1,0.0
B074CPSJCX,1,0,1,0.0
B074CQXD72,1,0,1,0.0
B074CYBSLR,1,0,1,0.0
B074D39JGY,1,0,1,0.0
B074DDWH7J,1,0,1,0.0
B074DGXB5M,1,0,1,0.0
B074DQXS6J,1,0,1,0.0
B074FVFXV5,1,0,1,0.0
B074FW81N4,1,0,1,0.0
B074FXHSLV,1,0,1,0.0
B074GHKH4S,1,0,1,0.0
B074GPFF3H,1,0,1,0.0
B074HBB82G,1,0,1,0.0
B074J3QG76,1,0,1,0.0
B074J77J5N,1,0,1,0.0
B074J97X5D,1,0,1,0.0
B074JBMWB3,1,0,1,0.0
B074JJR2T8,1,0,1,0.0
B074JSXL7Z,1,0,1,0.0
B074JXZQ81,1,0,1,0.0
B074KN5BF2,1,0,1,0.0
B074KY7V39,1,0,1,0.0
B074LG6C6Q,1,0,1,0.0
B074M22MNZ,1,0,1,0.0
B074M2LPG6,1,0,1,0.0
B074M4V71P,1,0,1,0.0
B074M4X5KJ,1,0,1,0.0
B074MBJ6GJ,1,0,1,0.0
B074MGP67R,1,0,1,0.0
B074MGW8JB,1,0,1,0.0
B074MHRPKT,1,0,1,0.0
B074MLRDM1,1,0,1,0.0
B074MLX7BH,1,0,1,0.0
B074MN4JV5,1,0,1,0.0
B074MNZ9YK,1,0,1,0.0
B074MQB2Z1,1,0,1,0.0
B074MZZF89,1,0,1,0.0
B074NVHYND,1,0,1,0.0
B074NZQF73,1,0,1,0.0
B074P4K18S,1,0,1,0.0
B074P5R4P7,1,0,1,0.0
B074PCHW8P,1,0,1,0.0
B074PCND7W,1,0,1,0.0
B074PLV1NN,1,0,1,0.0
B074PQG3DZ,1,0,1,0.0
B074PSNGSC,1,0,1,0.0
B074PT2KQ7,1,0,1,0.0
B074PT3JVL,1,0,1,0.0
B074PVQDKN,1,0,1,0.0
B074PWN7GZ,1,0,1,0.0
B074QG7F5W,1,0,1,0.0
B074QHY2FX,1,0,1,0.0
B074QNJH3V,1,0,1,0.0
B074R14J9F,1,0,1,0.0
B074R5FVGB,1,0,1,0.0
B074R5ZSTM,1,0,1,0.0
B074RDWFSW,1,0,1,0.0
B074RGGL82,1,0,1,0.0
B074SC93QL,1,0,1,0.0
B074SJ5FYH,1,0,1,0.0
B074SJLHLZ,1,0,1,0.0
B074TDM391,1,0,1,0.0
B074V4JGSS,1,0,1,0.0
B074V62GVY,1,0,1,0.0
B074V6JDMZ,1,0,1,0.0
B074W4HHRV,1,0,1,0.0
B074W5C7LY,1,0,1,0.0
B074W6DT2S,1,0,1,0.0
B074W76NG3,1,0,1,0.0
B074WLSF6W,1,0,1,0.0
B074WMCT8J,1,0,1,0.0
B074XCKC7X,1,0,1,0.0
B074XCT682,1,0,1,0.0
B074XFKCVR,1,0,1,0.0
B074YDPJSP,1,0,1,0.0
B074YYWKSV,1,0,1,0.0
B074Z1HSTR,1,0,1,0.0
B074Z2SP3K,1,0,1,0.0
B074Z5R43R,1,0,1,0.0
B074ZZNMVX,1,0,1,0.0
B0751635LV,1,0,1,0.0
B07516RWQS,1,0,1,0.0
B0751WP4WB,1,0,1,0.0
B07527N42D,1,0,1,0.0
B07527TG9G,1,0,1,0.0
B0752CJWH1,1,0,1,0.0
B0752CPRD2,1,0,1,0.0
B0752VY9B8,1,0,1,0.0
B075365GD5,1,0,1,0.0
B0753G2QQJ,1,0,1,0.0
B0753K624K,1,0,1,0.0
B0753SYFHD,1,0,1,0.0
B0753YCXVJ,1,0,1,0.0
B0753ZRR22,1,0,1,0.0
B07542N61K,1,0,1,0.0
B07545XR1R,1,0,1,0.0
B0754C4WRP,1,0,1,0.0
B0754MLZJP,1,0,1,0.0
B0754NF71W,1,0,1,0.0
B0755216S9,1,0,1,0.0
B07555TCR6,1,0,1,0.0
B075619KBW,1,0,1,0.0
B07562QQ13,1,0,1,0.0
B07568GD78,1,0,1,0.0
B0756BMBPP,1,0,1,0.0
B0756CB77V,1,0,1,0.0
B0756DBTBQ,1,0,1,0.0
B0756F8LXK,1,0,1,0.0
B0756M3S8D,1,0,1,0.0
B07575HJG7,1,0,1,0.0
B07575Y5Q4,1,0,1,0.0
B07578KDX6,1,0,1,0.0
B0757H6SDL,1,0,1,0.0
B0757RW9XK,1,0,1,0.0
B075848ZQG,1,0,1,0.0
B07584CJ4Q,1,0,1,0.0
B0758F8CGN,1,0,1,0.0
B0758FDMMJ,1,0,1,0.0
B0758FDX1W,1,0,1,0.0
B0758GG8GM,1,0,1,0.0
B0758JVV9S,1,0,1,0.0
B0758V2K3K,1,0,1,0.0
B0758XD9NC,1,0,1,0.0
B07594XX1S,1,0,1,0.0
B07596FLBX,1,0,1,0.0
B07597C7CK,1,0,1,0.0
B07599NTL3,1,0,1,0.0
B0759F37N4,1,0,1,0.0
B0759S2PZH,1,0,1,0.0
B0759Z7V3N,1,0,1,0.0
B075B1CNKX,1,0,1,0.0
B075B34SN7,1,0,1,0.0
B075B3M8F4,1,0,1,0.0
B075B5XMLR,1,0,1,0.0
B075C643R9,1,0,1,0.0
B075CZ65YD,1,0,1,0.0
B075D7BXVK,1,0,1,0.0
B075DC5JH6,1,0,1,0.0
B075DKWHKG,1,0,1,0.0
B075DYDBM2,1,0,1,0.0
B075DZNYXT,1,0,1,0.0
B075F1GQW3,1,0,1,0.0
B075F3ZHV4,1,0,1,0.0
B075F4RH9D,1,0,1,0.0
B075FDGLW9,1,0,1,0.0
B075FSHTKV,1,0,1,0.0
B075GDJZWQ,1,0,1,0.0
B075GFHL6P,1,0,1,0.0
B075H22DYC,1,0,1,0.0
B075H2ZT9W,1,0,1,0.0
B075JCH8HL,1,0,1,0.0
B075JMKB8H,1,0,1,0.0
B075JN1HVJ,1,0,1,0.0
B075JN5NX2,1,0,1,0.0
B075JN9Y83,1,0,1,0.0
B075K5MCNY,1,0,1,0.0
B075KBJDLC,1,0,1,0.0
B075KC9Q4P,1,0,1,0.0
B075KDK4D2,1,0,1,0.0
B075KHNFMZ,1,0,1,0.0
B075KP2952,1,0,1,0.0
B075KPSYR9,1,0,1,0.0
B075KQM5RZ,1,0,1,0.0
B075KSGZRF,1,0,1,0.0
B075LLY4MN,1,0,1,0.0
B075LMZPSJ,1,0,1,0.0
B075M3Q358,1,0,1,0.0
B075M4DNYT,1,0,1,0.0
B075M648FF,1,0,1,0.0
B075M973BH,1,0,1,0.0
B075MWZGS6,1,0,1,0.0
B075MYGS15,1,0,1,0.0
B075N6X6JR,1,0,1,0.0
B075N7VB9T,1,0,1,0.0
B075NK7945,1,0,1,0.0
B075P23V62,1,0,1,0.0
B075PH2LZ2,1,0,1,0.0
B075Q44CRJ,1,0,1,0.0
B075QDH8SC,1,0,1,0.0
B075QNTHX6,1,0,1,0.0
B075QSZ4HD,1,0,1,0.0
B075QYB2WN,1,0,1,0.0
B075R3B22J,1,0,1,0.0
B075RFXBKQ,1,0,1,0.0
B075RQGKZQ,1,0,1,0.0
B075RSMT3P,1,0,1,0.0
B075RSTHWH,1,0,1,0.0
B075RTTSH9,1,0,1,0.0
B075S1PFBW,1,0,1,0.0
B075S2J8QN,1,0,1,0.0
B075SDZGJ1,1,0,1,0.0
B075SF8FFT,1,0,1,0.0
B075SHHTQ8,1,0,1,0.0
B075SVX2Z9,1,0,1,0.0
B075SXPN28,1,0,1,0.0
B075SXRXKP,1,0,1,0.0
B075T3VM91,1,0,1,0.0
B075T6Q8VM,1,0,1,0.0
B075V4B6VB,1,0,1,0.0
B075V4QWY1,1,0,1,0.0
B075VMYB2M,1,0,1,0.0
B075VPVW9B,1,0,1,0.0
B075VRRV5P,1,0,1,0.0
B075VSGH9Q,1,0,1,0.0
B075VWC5JK,1,0,1,0.0
B075W3HLHW,1,0,1,0.0
B075W79STJ,1,0,1,0.0
B075WNGVQH,1,0,1,0.0
B075WNTFX3,1,0,1,0.0
B075WR6SLY,1,0,1,0.0
B075WR7CFM,1,0,1,0.0
B075WXV3B7,1,0,1,0.0
B075X2DSRY,1,0,1,0.0
B075X5DT35,1,0,1,0.0
B075X93H5G,1,0,1,0.0
B075XFB3B3,1,0,1,0.0
B075XH2SDV,1,0,1,0.0
B075XKCS14,1,0,1,0.0
B075Y5GFNV,1,0,1,0.0
B075YFNYHP,1,0,1,0.0
B075YJFM4H,1,0,1,0.0
B075YQTLQ1,1,0,1,0.0
B075ZMKDBT,1,0,1,0.0
B076142SCG,1,0,1,0.0
B07614JNJR,1,0,1,0.0
B0761QB441,1,0,1,0.0
B0761V1GQ4,1,0,1,0.0
B0763R2GYR,1,0,1,0.0
B0763SLNQW,1,0,1,0.0
B0764KBJBT,1,0,1,0.0
B0764YC1XG,1,0,1,0.0
B07651XLDQ,1,0,1,0.0
B076593R4V,1,0,1,0.0
B0765DRXJ9,1,0,1,0.0
B0765M95MN,1,0,1,0.0
B07661913M,1,0,1,0.0
B07676774N,1,0,1,0.0
B0767CB7Q2,1,0,1,0.0
B0767TNQHL,1,0,1,0.0
B0767XFKDY,1,0,1,0.0
B0768CVHRH,1,0,1,0.0
B07699W5WH,1,0,1,0.0
B0769CVXXD,1,0,1,0.0
B0769K5QK9,1,0,1,0.0
B0769ZGPPN,1,0,1,0.0
B076BGHM1G,1,0,1,0.0
B076BPD33H,1,0,1,0.0
B076BTW52T,1,0,1,0.0
B076BVFKC4,1,0,1,0.0
B076C6K418,1,0,1,0.0
B076C6QRQ6,1,0,1,0.0
B076CGJ599,1,0,1,0.0
B076CMCZJS,1,0,1,0.0
B076DBB3KY,1,0,1,0.0
B076DFBK33,1,0,1,0.0
B076DL1M1D,1,0,1,0.0
B076DLL7F4,1,0,1,0.0
B076DVRRR5,1,0,1,0.0
B076DWVMCK,1,0,1,0.0
B076F1YS43,1,0,1,0.0
B076FSTHFG,1,0,1,0.0
B076FWP9HZ,1,0,1,0.0
B076GMF468,1,0,1,0.0
B076H1VNPG,1,0,1,0.0
B076H2QWLH,1,0,1,0.0
B076HXW79G,1,0,1,0.0
B076HYJTWK,1,0,1,0.0
B076HYSKJH,1,0,1,0.0
B076HZRNMB,1,0,1,0.0
B076J3YR85,1,0,1,0.0
B076J8T7RF,1,0,1,0.0
B076JCLL4P,1,0,1,0.0
B076JK3DCC,1,0,1,0.0
B076K6XCKM,1,0,1,0.0
B076KL1PG5,1,0,1,0.0
B076KP53GW,1,0,1,0.0
B076L162X2,1,0,1,0.0
B076LNGFS1,1,0,1,0.0
B076M2BFVF,1,0,1,0.0
B076MQ9YPQ,1,0,1,0.0
B076P4NJN5,1,0,1,0.0
B076P7XJRP,1,0,1,0.0
B076Q6D71T,1,0,1,0.0
B076Q96ZNR,1,0,1,0.0
B076S3TT5R,1,0,1,0.0
B076T4D7Z1,1,0,1,0.0
B076TNBMTL,1,0,1,0.0
B076V76H14,1,0,1,0.0
B076VCR61J,1,0,1,0.0
B076VNDX2J,1,0,1,0.0
B076VZC932,1,0,1,0.0
B076WTWS5P,1,0,1,0.0
B076XKGWD4,1,0,1,0.0
B076XYJWR1,1,0,1,0.0
B076Y8W3DT,1,0,1,0.0
B076YMVBLF,1,0,1,0.0
B076YZHWXJ,1,0,1,0.0
B076Z5WBRV,1,0,1,0.0
B076Z9RKJ4,1,0,1,0.0
B076ZNH38K,1,0,1,0.0
B076ZR97RN,1,0,1,0.0
B076ZRNKQS,1,0,1,0.0
B076ZYN6GQ,1,0,1,0.0
B07712KXTH,1,0,1,0.0
B0771DH5KD,1,0,1,0.0
B0771HVYC1,1,0,1,0.0
B0771XNM6T,1,0,1,0.0
B0772GWMNS,1,0,1,0.0
B0772PFF4Z,1,0,1,0.0
B0772QC656,1,0,1,0.0
B0773BZBYD,1,0,1,0.0
B0773LMVY6,1,0,1,0.0
B077416K2N,1,0,1,0.0
B077459D7P,1,0,1,0.0
B0775TRHDR,1,0,1,0.0
B0775YDX5H,1,0,1,0.0
B0775YN4SD,1,0,1,0.0
B07765QB5B,1,0,1,0.0
B07766NRV3,1,0,1,0.0
B0776BH4V6,1,0,1,0.0
B0776KDS1G,1,0,1,0.0
B0776W112R,1,0,1,0.0
B077728Y21,1,0,1,0.0
B07772W6YL,1,0,1,0.0
B0777FFTYF,1,0,1,0.0
B0777FKKZK,1,0,1,0.0
B0777MWT4H,1,0,1,0.0
B0777TX1PK,1,0,1,0.0
B0777VB8RC,1,0,1,0.0
B0777VX88N,1,0,1,0.0
B07787QYGP,1,0,1,0.0
B0778HXG5Z,1,0,1,0.0
B0778K3VMV,1,0,1,0.0
B0778K648T,1,0,1,0.0
B0778X8KLC,1,0,1,0.0
B0779DJ3QL,1,0,1,0.0
B0779DQG8T,1,0,1,0.0
B0779GCF65,1,0,1,0.0
B0779HQL87,1,0,1,0.0
B0779LGQ2G,1,0,1,0.0
B0779VWZFB,1,0,1,0.0
B077BLFFVH,1,0,1,0.0
B077BQZ3D7,1,0,1,0.0
B077C2HZCL,1,0,1,0.0
B077CHS8MD,1,0,1,0.0
B077CKR1SG,1,0,1,0.0
B077CZF369,1,0,1,0.0
B077D36B4H,1,0,1,0.0
B077DLGSNG,1,0,1,0.0
B077G9CN2X,1,0,1,0.0
B077GM5FVR,1,0,1,0.0
B077GTMHLG,1,0,1,0.0
B077GZHZ34,1,0,1,0.0
B077H444YS,1,0,1,0.0
B077H59QLJ,1,0,1,0.0
B077H8CD87,1,0,1,0.0
B077H9MYVS,1,0,1,0.0
B077HGTPSD,1,0,1,0.0
B077HSD17S,1,0,1,0.0
B077HXDBS8,1,0,1,0.0
B077JJ12PY,1,0,1,0.0
B077JJ7K9Z,1,0,1,0.0
B077JLVSNZ,1,0,1,0.0
B077JNY9QZ,1,0,1,0.0
B077JWW79Z,1,0,1,0.0
B077JY6QZF,1,0,1,0.0
B077JY7NQ3,1,0,1,0.0
B077JYC9H3,1,0,1,0.0
B077JYR2M2,1,0,1,0.0
B077K1ZM1X,1,0,1,0.0
B077KMFFSH,1,0,1,0.0
B077L4K1Z8,1,0,1,0.0
B077LD23BT,1,0,1,0.0
B077LGD58Z,1,0,1,0.0
B077M54FQ9,1,0,1,0.0
B077MBD92X,1,0,1,0.0
B077MYW993,1,0,1,0.0
B077N14S52,1,0,1,0.0
B077NNXRT1,1,0,1,0.0
B077NQ2FN6,1,0,1,0.0
B077NQ2SH2,1,0,1,0.0
B077PGD2TM,1,0,1,0.0
B077PKGDRX,1,0,1,0.0
B077Q7Q1YW,1,0,1,0.0
B077QHDTX5,1,0,1,0.0
B077QSY6Z9,1,0,1,0.0
B077RXFBRW,1,0,1,0.0
B077S3VCDZ,1,0,1,0.0
B077SF5N4Q,1,0,1,0.0
B077SNMZDF,1,0,1,0.0
B077SQK2S9,1,0,1,0.0
B077SWWJL8,1,0,1,0.0
B077TFTTZZ,1,0,1,0.0
B077TGGP6F,1,0,1,0.0
B077VBH141,1,0,1,0.0
B077VHYNWN,1,0,1,0.0
B077VTXVBJ,1,0,1,0.0
B077W2W9MS,1,0,1,0.0
B077XG5SRX,1,0,1,0.0
B077XT22Z5,1,0,1,0.0
B077XV1Y1Q,1,0,1,0.0
B077XVHR6Y,1,0,1,0.0
B077Y731DY,1,0,1,0.0
B077YFP69K,1,0,1,0.0
B077YJXW3L,1,0,1,0.0
B077YPL7C5,1,0,1,0.0
B077YWKVPP,1,0,1,0.0
B077Z3HXQL,1,0,1,0.0
B077Z3Q51H,1,0,1,0.0
B077Z671RT,1,0,1,0.0
B077ZXKP1Q,1,0,1,0.0
B0783GH39J,1,0,1,0.0
B0783N8NMK,1,0,1,0.0
B0783QRTZ5,1,0,1,0.0
B0783QTY7C,1,0,1,0.0
B0784968Y2,1,0,1,0.0
B0784KZLZY,1,0,1,0.0
B0784SJFC1,1,0,1,0.0
B0784YP8FX,1,0,1,0.0
B078734LN9,1,0,1,0.0
B07873YCFK,1,0,1,0.0
B07874X6S7,1,0,1,0.0
B0787LNZJG,1,0,1,0.0
B0787P55B8,1,0,1,0.0
B0787RV1KG,1,0,1,0.0
B0787S4DW7,1,0,1,0.0
B0787SL6PY,1,0,1,0.0
B0787SN3HN,1,0,1,0.0
B07883HRL6,1,0,1,0.0
B0788GCSVY,1,0,1,0.0
B0788JYRLQ,1,0,1,0.0
B0788NY9LF,1,0,1,0.0
B0788Z36JV,1,0,1,0.0
B078924WCD,1,0,1,0.0
B0789759NC,1,0,1,0.0
B0789G3SYY,1,0,1,0.0
B0789HSGNK,1,0,1,0.0
B078B1Y2D2,1,0,1,0.0
B078B6137Z,1,0,1,0.0
B078B92PF5,1,0,1,0.0
B078BBZM54,1,0,1,0.0
B078BDHK3Z,1,0,1,0.0
B078C7621M,1,0,1,0.0
B078C7KTZS,1,0,1,0.0
B078CXTF9J,1,0,1,0.0
B078DFXCCV,1,0,1,0.0
B078DTVHLY,1,0,1,0.0
B078GCZ4XC,1,0,1,0.0
B078GPZX47,1,0,1,0.0
B078H63CL8,1,0,1,0.0
B078H73SHF,1,0,1,0.0
B078HCNWP3,1,0,1,0.0
B078HHHYHQ,1,0,1,0.0
B078HHLMSY,1,0,1,0.0
B078HPWR2L,1,0,1,0.0
B078HQHGHD,1,0,1,0.0
B078J6P9TM,1,0,1,0.0
B078JJW9GV,1,0,1,0.0
B078JT1RWB,1,0,1,0.0
B078JXLKTZ,1,0,1,0.0
B078K5VTCP,1,0,1,0.0
B078KCZJ2P,1,0,1,0.0
B078KNTCPJ,1,0,1,0.0
B078KNVW6W,1,0,1,0.0
B078KT4QCK,1,0,1,0.0
B078KZ1ZHV,1,0,1,0.0
B078L82LMG,1,0,1,0.0
B078LM9BLP,1,0,1,0.0
B078LNDDRD,1,0,1,0.0
B078LWN1BX,1,0,1,0.0
B078M13MKT,1,0,1,0.0
B078M91HRF,1,0,1,0.0
B078MDS92M,1,0,1,0.0
B078MK85QF,1,0,1,0.0
B078MT55H9,1,0,1,0.0
B078MWWJBR,1,0,1,0.0
B078N1DMS5,1,0,1,0.0
B078N38QDV,1,0,1,0.0
B078N3YLHC,1,0,1,0.0
B078NM55XV,1,0,1,0.0
B078NT14KZ,1,0,1,0.0
B078P1Z6PG,1,0,1,0.0
B078P7ZMTC,1,0,1,0.0
B078PQ2K16,1,0,1,0.0
B078PY3TZV,1,0,1,0.0
B078PZWZ3K,1,0,1,0.0
B078RDN1HJ,1,0,1,0.0
B078RKJTHZ,1,0,1,0.0
B078RSZ41L,1,0,1,0.0
B078ST2VZ7,1,0,1,0.0
B078SZF7NV,1,0,1,0.0
B078T44M6H,1,0,1,0.0
B078T65BBK,1,0,1,0.0
B078T7MZWB,1,0,1,0.0
B078TDL35P,1,0,1,0.0
B078TGQ74S,1,0,1,0.0
B078TLK5VV,1,0,1,0.0
B078TWXKHV,1,0,1,0.0
B078V3FMQV,1,0,1,0.0
B078VB2Y3D,1,0,1,0.0
B078VX6LNP,1,0,1,0.0
B078WQHLHN,1,0,1,0.0
B078WRTRKK,1,0,1,0.0
B078WSSQQJ,1,0,1,0.0
B078X2RD3K,1,0,1,0.0
B078XJWP3C,1,0,1,0.0
B078XL8J6Y,1,0,1,0.0
B078XLP7RL,1,0,1,0.0
B078XLYGRW,1,0,1,0.0
B078XNF5J1,1,0,1,0.0
B078XPVJ4G,1,0,1,0.0
B078XQQF3D,1,0,1,0.0
B078Y8B36Q,1,0,1,0.0
B078YKJH9L,1,0,1,0.0
B078YQL1PC,1,0,1,0.0
B078YR66VQ,1,0,1,0.0
B078Z212PD,1,0,1,0.0
B078ZTZ7YK,1,0,1,0.0
B0791CKMR4,1,0,1,0.0
B07921NV6C,1,0,1,0.0
B0792314ZH,1,0,1,0.0
B07924XSFM,1,0,1,0.0
B0792JM363,1,0,1,0.0
B0792PV3MQ,1,0,1,0.0
B0792QKBPF,1,0,1,0.0
B0792RTZ94,1,0,1,0.0
B0793BP79L,1,0,1,0.0
B0793LYZ3T,1,0,1,0.0
B0794HCYCP,1,0,1,0.0
B0794KRDKB,1,0,1,0.0
B0794X73F1,1,0,1,0.0
B07955YP92,1,0,1,0.0
B0795GH78J,1,0,1,0.0
B0796842BJ,1,0,1,0.0
B0796N1LVM,1,0,1,0.0
B0796SXYQ9,1,0,1,0.0
B0797B51Z7,1,0,1,0.0
B0797MBG18,1,0,1,0.0
B0797WDJR3,1,0,1,0.0
B0797YK1PF,1,0,1,0.0
B0797YZF5F,1,0,1,0.0
B0797ZLSXH,1,0,1,0.0
B07985Z2QK,1,0,1,0.0
B0798NSL1G,1,0,1,0.0
B079999WHQ,1,0,1,0.0
B0799JCGF1,1,0,1,0.0
B0799MRQFM,1,0,1,0.0
B0799N7GJX,1,0,1,0.0
B0799PFBFG,1,0,1,0.0
B079B33SGG,1,0,1,0.0
B079C4X7Z2,1,0,1,0.0
B079CL3PM6,1,0,1,0.0
B079CWDM73,1,0,1,0.0
B079CYL48D,1,0,1,0.0
B079DGPVNX,1,0,1,0.0
B079DH7G94,1,0,1,0.0
B079DJKC8F,1,0,1,0.0
B079DNFNQ3,1,0,1,0.0
B079DNZFNC,1,0,1,0.0
B079F31S14,1,0,1,0.0
B079F4KF53,1,0,1,0.0
B079FJ63CX,1,0,1,0.0
B079FL3F8K,1,0,1,0.0
B079FQG1H5,1,0,1,0.0
B079FT7CNG,1,0,1,0.0
B079G4WZDR,1,0,1,0.0
B079HB1HPF,1,0,1,0.0
B079HJMQK2,1,0,1,0.0
B079HV1G33,1,0,1,0.0
B079HV2WX2,1,0,1,0.0
B079HWJ1C4,1,0,1,0.0
B079HXFTZD,1,0,1,0.0
B079HY649Z,1,0,1,0.0
B079JR17ZK,1,0,1,0.0
B079K3815X,1,0,1,0.0
B079K4H5B1,1,0,1,0.0
B079K746J7,1,0,1,0.0
B079K871FQ,1,0,1,0.0
B079KBVX5H,1,0,1,0.0
B079KJVV2B,1,0,1,0.0
B079KR7CHQ,1,0,1,0.0
B079KVKQKN,1,0,1,0.0
B079KYDM55,1,0,1,0.0
B079LHHYTD,1,0,1,0.0
B079LN2JZK,1,0,1,0.0
B079LW74K5,1,0,1,0.0
B079M1M7W7,1,0,1,0.0
B079M39F4Q,1,0,1,0.0
B079M56GFP,1,0,1,0.0
B079M6ZHBJ,1,0,1,0.0
B079MBY53L,1,0,1,0.0
B079MDN2XQ,1,0,1,0.0
B079MDWSVZ,1,0,1,0.0
B079MJ97M7,1,0,1,0.0
B079N3VLYK,1,0,1,0.0
B079N89JPJ,1,0,1,0.0
B079N9ZLWK,1,0,1,0.0
B079ND1W4J,1,0,1,0.0
B079NKDTBN,1,0,1,0.0
B079NQW9WP,1,0,1,0.0
B079NS5D93,1,0,1,0.0
B079NVQQDL,1,0,1,0.0
B079P4NGDF,1,0,1,0.0
B079P9RL16,1,0,1,0.0
B079Q7LQCY,1,0,1,0.0
B079QK7FQC,1,0,1,0.0
B079QNB2N1,1,0,1,0.0
B079R6DDPB,1,0,1,0.0
B079S2TZ7W,1,0,1,0.0
B079SNKWBT,1,0,1,0.0
B079SY31WC,1,0,1,0.0
B079TP62LL,1,0,1,0.0
B079V1ZQ57,1,0,1,0.0
B079V2XBS9,1,0,1,0.0
B079V4P7LH,1,0,1,0.0
B079V5MYNT,1,0,1,0.0
B079VDV2LH,1,0,1,0.0
B079WPFDTF,1,0,1,0.0
B079X33VF3,1,0,1,0.0
B079XW5WMP,1,0,1,0.0
B079Y13ZGM,1,0,1,0.0
B079Y8GWVV,1,0,1,0.0
B079YBBHKZ,1,0,1,0.0
B079YGNSHD,1,0,1,0.0
B079YKWDPJ,1,0,1,0.0
B079YM82YB,1,0,1,0.0
B079YTR6GM,1,0,1,0.0
B079YX88R7,1,0,1,0.0
B079Z27438,1,0,1,0.0
B079Z6CK1P,1,0,1,0.0
B079ZLKH83,1,0,1,0.0
